NAME,CODE,OPEN,HIGH,LOW,CLOSE
USHDEV INTNL,511736, 0.67, 0.67, 0.62, 0.67
UPSURGE INV.,531390, 18.05, 18.05, 16.75, 18.05
SUNSHIELD CH,530845, 272.9, 272.9, 263.0, 268.45
SINGER INDIA,505729, 43.6, 43.6, 41.15, 41.65
PEARL POLYME,523260, 15.65, 15.8, 15.5, 15.8
NITIN FIRE  ,532854, 0.65, 0.65, 0.6, 0.64
ZIMLAB      ,541400, 85.55, 86.4, 81.85, 83.75
INFO EDGE   ,532777, 4836.0, 4860.4, 4672.55, 4842.45
PRIVISCL    ,530117, 1000.8, 1002.7, 972.25, 992.5
PARAMOUNT CO,530555, 8.97, 8.97, 8.8, 8.91
PAUSHAK LTD ,532742, 7214.0, 7600.0, 7190.0, 7340.5
INDUSFINL   ,531841, 8.35, 8.57, 7.77, 8.0
WAA         ,541445, 44.2, 45.0, 43.1, 43.1
10EHFL26    ,935788, 975.0, 995.0, 975.0, 994.97
JAIBALA IND ,532976, 54.5, 54.5, 52.5, 52.5
DIANA TEA CO,530959, 17.8, 18.3, 17.5, 18.05
GRAND FOUND ,513343, 1.9, 1.9, 1.9, 1.9
MYSTICELE   ,535205, 3.26, 3.42, 3.1, 3.26
ABBOTT (I)  ,500488, 15298.9, 15442.3, 15223.1, 15395.7
KALYANI INV ,533302, 1600.0, 1623.0, 1581.0, 1616.85
GYSCOAL     ,533275, 2.25, 2.25, 2.25, 2.25
MILKFOOD    ,507621, 321.0, 332.0, 312.1, 330.4
BRNL        ,540700, 27.45, 29.1, 27.0, 28.25
SABOO BROS. ,530267, 8.16, 8.16, 8.16, 8.16
PICCADILY SU,507498, 7.3, 7.41, 6.57, 7.0
PIX TRANS   ,500333, 431.4, 442.0, 423.0, 431.0
AVANTI FEEDS,512573, 473.05, 485.4, 473.05, 477.1
ADANIGREEN  ,541450, 1058.5, 1080.4, 1030.0, 1065.85
KEI INDUST. ,517569, 522.5, 524.45, 518.7, 522.9
INDIAN INFO.,509051, 0.41, 0.41, 0.4, 0.4
KPITTECH    ,542651, 210.0, 210.0, 201.65, 202.55
GUJ.CRAFT IN,526965, 40.95, 40.95, 40.95, 40.95
LTI         ,540005, 3950.0, 3962.0, 3812.4, 3912.75
APOLLOPIPES ,531761, 1174.0, 1175.0, 1068.4, 1105.25
960SEFL21   ,935896, 352.0, 375.0, 350.0, 375.0
MEGASOFT LTD,532408, 12.0, 13.45, 12.0, 13.0
955EFSL26   ,937497, 999.0, 999.0, 999.0, 999.0
EARCE2H701A ,956891, 123000.0, 123000.0, 123000.0, 123000.0
ICICISENSX  ,555555, 520.0, 529.9, 518.0, 522.0
LUDOLOW JUTE,526179, 77.5, 77.8, 75.65, 76.55
KUNSTSTOFFE ,523594, 23.2, 24.1, 23.2, 24.0
PARMAX      ,540359, 60.45, 60.45, 60.4, 60.45
REL INFRA   ,500390, 45.05, 48.25, 45.0, 47.3
SHREE RAMA  ,532310, 12.26, 13.99, 11.9, 13.6
DR.AGAR.EYE ,526783, 358.3, 365.9, 358.3, 365.9
WESTLIFE DEV,505533, 430.0, 432.6, 428.45, 431.15
OSIAJEE     ,540198, 26.0, 26.0, 24.95, 24.95
SGBJAN29    ,800331, 4700.0, 4830.0, 4700.0, 4726.13
BEMCO HYDRAU,522650, 301.05, 301.55, 285.05, 301.55
UJAAS       ,533644, 2.52, 2.52, 2.42, 2.45
FINELINE CI ,517264, 26.9, 28.2, 25.9, 28.2
KIRAN VYPAR ,537750, 102.5, 102.5, 97.7, 97.7
DCW LTD.    ,500117, 37.4, 37.7, 35.3, 35.55
AWHCL       ,543254, 291.7, 293.25, 286.75, 291.8
OVOBEL FOODS,530741, 36.75, 36.75, 36.75, 36.75
GUJCHEM DIST,506640, 90.25, 90.25, 90.25, 90.25
MBL INFRA   ,533152, 16.55, 18.55, 16.55, 17.85
CAPROLA.CHEM,507486, 33.75, 33.75, 30.55, 30.55
950SEFL28   ,936118, 318.0, 318.01, 318.0, 318.01
ICICIBANKP  ,542758, 170.0, 174.8, 169.23, 174.55
AD-MANUM FIN,511359, 16.25, 16.8, 15.45, 16.8
RADIX IND   ,531412, 38.5, 38.65, 35.5, 36.5
CATVISION   ,531158, 7.34, 7.59, 6.98, 7.11
BHILWARA SP.,514272, 13.89, 13.89, 13.89, 13.89
KPT         ,505299, 112.5, 119.0, 112.5, 114.0
QUADRANT    ,511116, 0.27, 0.29, 0.27, 0.28
TIGER LOGS  ,536264, 43.35, 43.35, 40.0, 41.25
LICNFNHGP   ,539784, 158.9, 158.9, 154.14, 154.5
MULTIBASE I ,526169, 189.75, 189.75, 183.0, 185.35
SAWACA BUSI ,531893, 2.41, 2.41, 2.41, 2.41
WALLFORT FIN,532053, 34.45, 34.45, 33.0, 34.3
CHEMBOND CHM,530871, 210.1, 211.55, 206.7, 209.25
ORIENT HOTEL,500314, 27.3, 27.3, 24.25, 24.7
925MFL21AA  ,937019, 985.05, 1001.02, 878.2, 1001.02
G.M.BREWERI ,507488, 407.75, 410.0, 400.25, 402.1
10IFL28     ,937453, 1009.0, 1009.0, 1009.0, 1009.0
OK PLAY (I) ,526415, 21.5, 22.1, 21.5, 21.8
0LTFL22BB   ,937001, 1131.02, 1131.02, 1131.02, 1131.02
MANCREDIT   ,505850, 59.95, 59.95, 58.0, 58.6
SINTEX IND. ,502742, 3.47, 3.53, 3.44, 3.46
HBANKETF    ,543224, 322.2, 329.0, 322.0, 329.0
KOBO        ,531541, 6.6, 6.65, 6.52, 6.52
CERA SANITAR,532443, 3814.0, 4138.2, 3801.7, 4042.5
ODYSSEY TECH,530175, 53.85, 53.85, 50.45, 53.85
MUKAND LTD. ,500460, 122.0, 122.0, 112.15, 116.4
OPTIFIN     ,531254, 21.4, 21.4, 21.4, 21.4
RADICOKHAIT ,532497, 569.0, 569.0, 550.1, 553.85
DEEPAK SPINN,514030, 104.9, 108.0, 101.0, 102.5
85BOBPERP   ,959800, 1075000.0, 1082499.11, 1075000.0, 1078749.56
PC JEWELLER ,534809, 23.7, 23.7, 23.0, 23.15
DCMNVL      ,542729, 82.7, 85.6, 82.7, 85.1
922STF24    ,936782, 1040.0, 1040.0, 1040.0, 1040.0
JUMPNET     ,531337, 7.1, 7.11, 6.75, 7.05
GODAVARI DRU,530317, 59.2, 60.9, 55.1, 59.5
ORIENT BEVER,507690, 71.95, 71.95, 66.4, 68.0
MSP STEEL   ,532650, 13.1, 13.35, 12.5, 13.16
HFIL        ,526899, 10.49, 10.8, 10.05, 10.31
MINFY       ,539383, 3.01, 3.01, 2.73, 2.73
J.R.FOODS   ,530915, 3.09, 3.3, 3.09, 3.15
ISMT LTD    ,532479, 12.8, 13.76, 12.8, 13.76
VIJAY TEXTIL,530151, 36.9, 38.0, 36.5, 37.15
SHANKARA    ,540425, 379.4, 381.0, 369.5, 372.95
SPL INDS    ,532651, 37.0, 37.0, 35.4, 35.8
MASTER TRUST,511768, 41.95, 41.95, 40.35, 40.35
YASHCHEM    ,539939, 42.0, 42.0, 40.15, 41.4
B2B SOFT.   ,531268, 24.2, 24.2, 22.5, 23.9
YAMINI INVES,511012, 0.35, 0.36, 0.34, 0.35
YES BANK    ,532648, 14.1, 14.1, 13.82, 13.88
EIH LTD.    ,500840, 88.3, 88.8, 88.0, 88.55
MATHER & PLA,532470, 5.81, 5.81, 5.81, 5.81
TATA METALIK,513434, 1179.0, 1195.9, 1099.05, 1153.0
GLOBAL OFFS ,501848, 5.55, 5.95, 5.5, 5.9
STATE BANK  ,500112, 356.9, 357.6, 348.0, 355.35
SOMI CONVEY ,533001, 45.9, 45.9, 45.7, 45.9
ETIL        ,538708, 2.45, 2.49, 2.45, 2.49
TUNI TEXTILE,531411, 0.47, 0.48, 0.46, 0.48
KAIRA CAN CO,504840, 1148.9, 1148.9, 1148.9, 1148.9
KSE LIMITED ,519421, 2130.0, 2130.0, 2095.0, 2103.2
SUPER HOUSE ,523283, 116.25, 131.0, 116.1, 125.4
VIRAT CRANE ,519457, 21.55, 23.55, 21.55, 22.85
TARMAT      ,532869, 48.8, 49.85, 48.1, 48.45
POLYMECH.MCH,526043, 31.0, 31.1, 30.0, 30.0
GILLA ARBUT ,532716, 42.9, 42.9, 39.35, 40.0
ACCELYA     ,532268, 885.0, 920.3, 884.0, 891.15
SAHARA HOUSG,511533, 36.75, 36.75, 33.75, 36.45
CHAMBAL FERT,500085, 216.9, 218.3, 214.2, 216.7
HEROMOTOCO  ,500182, 2775.0, 2799.8, 2768.55, 2787.0
IWIND ENERGY,532894, 3.6, 3.87, 3.6, 3.87
SAMYAK INT  ,530025, 19.0, 19.8, 18.75, 19.8
DAULAT SEC. ,530171, 5.25, 5.25, 5.25, 5.25
OMAX AUTOS. ,520021, 39.6, 40.7, 39.6, 40.45
VERTEX SEC. ,531950, 0.76, 0.82, 0.76, 0.8
BIMETAL BEAR,505681, 290.05, 299.65, 288.4, 292.3
VGIL        ,543241, 58.25, 58.25, 58.0, 58.0
EASTERN TRED,531346, 59.9, 59.9, 57.0, 57.0
10KFL22B    ,936612, 990.0, 990.0, 990.0, 990.0
PENLAND LTD ,503031, 7.48, 7.48, 7.0, 7.03
INDIAN HOTEL,500850, 112.5, 113.0, 109.75, 111.75
MT EDUCARE  ,534312, 6.82, 6.92, 6.78, 6.8
KOCL        ,539910, 0.8, 0.8, 0.79, 0.79
KG PETROCHEM,531609, 280.0, 280.0, 272.1, 280.0
ACME        ,539391, 14.95, 14.95, 14.95, 14.95
MAGMA FIN   ,524000, 127.9, 127.9, 127.9, 127.9
TUTIALKA    ,506808, 13.3, 13.49, 12.9, 12.9
MUNAUTO     ,520059, 52.4, 56.8, 51.0, 55.6
VAS INFRA   ,531574, 3.74, 4.12, 3.74, 4.11
GMR INFRASTR,532754, 22.95, 23.85, 22.95, 23.7
YASH MANAGE.,511601, 12.8, 14.08, 12.6, 13.39
ELAND       ,532820, 4.43, 4.43, 4.03, 4.08
CSLFINANCE  ,530067, 247.7, 247.7, 236.5, 245.0
EMKAY GLOB F,532737, 65.9, 71.9, 64.6, 70.45
CENTURY ENKA,500280, 262.0, 265.85, 257.05, 260.35
NEOGEN      ,542665, 866.65, 866.65, 840.0, 847.8
DHP INDIA LT,531306, 376.75, 383.0, 367.3, 377.35
EMBASSY     ,542602, 317.53, 322.0, 317.37, 320.24
PUN.ALKALI  ,506852, 93.1, 97.25, 90.15, 97.25
NIEHSPH     ,542844, 2.86, 2.86, 2.79, 2.79
GTL INFRAST ,532775, 0.67, 0.69, 0.66, 0.68
995EFL29    ,936722, 933.0, 945.0, 932.0, 945.0
995ECL24    ,936969, 965.0, 965.0, 965.0, 965.0
JAY NECO IND,522285, 15.0, 15.21, 14.46, 15.18
ALPA LAB    ,532878, 56.0, 57.55, 56.0, 57.55
RUCHI INFRA.,509020, 5.56, 5.85, 5.5, 5.66
DOLAT INV.  ,505526, 64.4, 64.8, 62.9, 63.35
11AGG       ,543181, 11.8, 13.36, 11.8, 13.36
UTLINDS     ,500426, 12.13, 12.99, 11.97, 12.1
UNITECH INTE,531867, 4.03, 4.03, 4.03, 4.03
AXIS BANK   ,532215, 708.1, 718.85, 700.0, 717.15
GODREJ IND  ,500164, 507.4, 511.0, 505.1, 507.95
VINYL CHEM  ,524129, 135.2, 142.0, 135.2, 137.0
DCM FINANCIA,511611, 1.95, 1.95, 1.81, 1.85
COSPOWER    ,543172, 43.95, 47.0, 43.95, 46.0
BAL PHARMA  ,524824, 107.9, 112.0, 105.0, 109.4
CPSE ETF    ,538057, 23.33, 23.59, 23.33, 23.49
LADDERUP FIN,530577, 14.3, 14.3, 13.01, 13.5
BPLPHARMA   ,541096, 384.15, 397.9, 384.0, 386.4
DHRUV       ,541302, 24.95, 28.0, 24.0, 27.25
RIDHI SIDHI ,524480, 260.3, 272.0, 260.2, 267.5
MERCANTILE  ,538942, 15.9, 16.0, 14.5, 15.15
SAHYA INDU  ,532841, 371.0, 374.9, 360.0, 363.15
KANSAL FIBRE,531205, 7.95, 7.95, 7.95, 7.95
HCG         ,539787, 188.0, 204.35, 184.05, 191.0
GANESH BENZO,500153, 69.3, 69.65, 66.45, 67.45
CHAMBAL BREW,512301, 1.1, 1.2, 1.1, 1.2
NDTV        ,532529, 63.15, 69.85, 62.2, 69.85
MNIL        ,539767, 6.61, 6.94, 6.6, 6.61
1015EFL29   ,936398, 990.0, 990.0, 990.0, 990.0
SHREEGANES  ,539470, 123.75, 125.5, 116.0, 120.2
SUZLONENERGY,532667, 5.15, 5.16, 5.03, 5.07
SUDAL INDUS ,506003, 4.46, 4.47, 4.05, 4.33
VARD HOLDNG ,500439, 1665.65, 1769.0, 1656.65, 1666.0
975MFL23A   ,937027, 1039.0, 1039.0, 1039.0, 1039.0
MODULEX     ,504273, 9.75, 11.4, 9.35, 11.25
GODREJ PROP ,533150, 1285.5, 1308.15, 1211.0, 1225.75
IND-SWIFT LA,532305, 77.4, 82.0, 77.4, 79.65
DE NORA     ,590031, 266.2, 266.2, 255.8, 260.05
SITA ENTER. ,512589, 11.3, 11.3, 11.3, 11.3
RICHA IND   ,532766, 0.6, 0.6, 0.56, 0.6
UFO         ,539141, 70.8, 71.9, 70.55, 71.3
BHARAT PET. ,500547, 421.2, 431.35, 421.2, 424.75
STL GLOBAL  ,532730, 8.14, 8.31, 8.14, 8.31
IRCON       ,541956, 87.75, 88.35, 87.55, 87.75
SAMKRG PIST.,520075, 151.1, 157.6, 151.1, 156.0
JAIN STUDIOS,532033, 2.21, 2.27, 2.21, 2.27
SAKTHI FIN. ,511066, 14.3, 14.67, 14.02, 14.54
NAT.PEROXIDE,500298, 2428.6, 2428.6, 2371.05, 2390.95
TOKYO PLAST ,500418, 68.2, 72.9, 68.2, 70.2
PONNI SUG(ER,532460, 193.4, 202.0, 192.05, 193.9
VICTORY PAPR,531234, 103.8, 103.8, 100.9, 103.6
POONA DAL   ,519359, 35.55, 38.0, 35.55, 37.85
KERNEX MICRO,532686, 42.65, 42.65, 41.05, 41.05
MNKCMILTD   ,539046, 16.7, 17.0, 15.5, 16.5
VISHAL      ,538598, 47.05, 49.0, 46.75, 47.95
TCPL PACK   ,523301, 489.55, 496.0, 469.1, 477.45
RUNGTA IRRIG,530449, 16.95, 18.6, 16.95, 18.6
NATFIT      ,531289, 38.45, 39.0, 37.0, 38.55
JITFINFRA   ,540311, 8.51, 9.15, 8.4, 8.75
N.G.IND.LTD.,530897, 44.5, 49.0, 44.5, 46.75
95STFCL24   ,936458, 1050.0, 1050.0, 1050.0, 1050.0
BALMER LA.IN,532485, 462.8, 466.0, 452.2, 460.55
ENERGY DEV. ,532219, 9.0, 9.05, 8.42, 8.73
SHIVA FERT. ,530433, 35.5, 36.3, 32.2, 35.6
SUVIDHAA    ,543281, 29.35, 29.35, 29.35, 29.35
MODERN INDIA,503015, 46.15, 46.3, 45.05, 45.35
975MFL22B   ,936542, 1015.0, 1016.05, 1014.05, 1016.05
UNIVERSAL A ,532378, 0.87, 0.87, 0.87, 0.87
T & I GLOBAL,522294, 105.0, 110.0, 104.05, 104.35
COSMO FILMS ,508814, 690.3, 777.0, 690.3, 762.05
NEWLIGHT    ,540243, 25.45, 25.45, 25.35, 25.35
912SEFL28   ,936116, 399.0, 399.0, 399.0, 399.0
BHILWRA TEC ,533108, 6.65, 6.85, 6.01, 6.81
INDIGOPNTS  ,543258, 2344.0, 2344.0, 2287.05, 2291.6
AGRI TECH   ,537292, 38.95, 39.95, 37.1, 38.35
BIRLATYRES  ,542932, 24.0, 24.5, 23.85, 24.0
AFFORDABLE  ,541402, 104.5, 105.0, 98.95, 102.8
PATEL ENGG. ,531120, 12.48, 12.7, 12.35, 12.42
REMI EDEL   ,513043, 21.0, 21.0, 18.6, 19.2
NOVATEOR    ,542771, 7.1, 7.1, 7.1, 7.1
BAID LEASING,511724, 29.35, 29.35, 27.05, 27.05
KARNATAKA BK,532652, 63.1, 63.85, 62.65, 62.75
BCC FUBA    ,517246, 13.9, 13.9, 13.85, 13.85
MUDUNURU    ,538743, 4.05, 4.25, 4.05, 4.25
GINNI FIL(PS,590025, 22.95, 26.75, 22.5, 26.75
GUJ.INVESTA ,531341, 3.24, 3.24, 3.24, 3.24
SHOPPER STOP,532638, 195.75, 197.4, 195.65, 196.35
KHOOBSURAT  ,535730, 0.19, 0.2, 0.19, 0.2
MAHESH      ,542677, 4.06, 4.26, 3.96, 4.26
HIND UNI LT ,500696, 2424.65, 2428.65, 2369.5, 2394.9
DFM FOODS   ,519588, 372.0, 372.0, 337.0, 341.3
WINDSOR MACH,522029, 31.0, 31.1, 30.05, 30.25
NHCFOODS    ,517554, 6.7, 6.99, 6.7, 6.87
SHISHIND    ,540693, 73.8, 77.2, 71.05, 71.1
INDIGRID    ,540565, 126.5, 127.0, 126.45, 126.45
ROYAL IND   ,512047, 0.77, 0.8, 0.77, 0.8
MODI RUBBER ,500890, 75.15, 81.75, 75.05, 79.4
FINOLEX IND.,500940, 155.6, 160.1, 150.45, 158.55
MAXHEALTH   ,543220, 229.0, 239.2, 224.6, 230.0
G.G.DANDEKAR,505250, 56.9, 56.9, 52.0, 55.7
EVEREST KANT,532684, 116.1, 117.4, 113.8, 113.8
LARSEN & TOU,500510, 1335.0, 1346.0, 1324.2, 1338.2
STANROSE MAF,506105, 83.8, 83.8, 81.9, 83.7
LLOYDS MET E,512455, 16.35, 16.7, 16.35, 16.7
RICO AUTO   ,520008, 42.2, 42.4, 40.8, 41.1
CAPACITE    ,540710, 185.4, 189.35, 181.3, 187.7
ALPHAGEO (I),526397, 217.0, 224.0, 215.5, 218.8
DHUNINV     ,533336, 308.0, 319.85, 304.9, 312.6
SV GLOBAL   ,535621, 36.8, 36.8, 33.8, 35.2
BF UTILI    ,532430, 283.15, 287.95, 278.0, 280.3
SHRIRAM ASSE,531359, 93.25, 102.0, 93.25, 101.0
RANE HOLDIN ,505800, 591.9, 597.2, 574.2, 578.4
NCC         ,500294, 76.9, 76.9, 74.15, 74.85
COFFEEDAY   ,539436, 33.45, 33.45, 33.45, 33.45
PFCBT1S2    ,961716, 10855.01, 10878.0, 10855.01, 10878.0
GKP         ,542666, 22.6, 29.0, 22.55, 29.0
HALDYN GLASS,515147, 44.0, 44.9, 42.75, 43.05
ASSO.ALCOHOL,507526, 422.0, 422.0, 412.3, 415.2
PARSVNATH   ,532780, 7.78, 7.78, 7.42, 7.75
3PLAND      ,516092, 9.81, 10.62, 9.81, 10.27
REMLIFE     ,539561, 57.7, 57.8, 55.15, 57.65
KERALA AYUR ,530163, 52.9, 55.0, 52.9, 53.05
SOVEREIGN DI,523826, 5.98, 5.98, 5.98, 5.98
NAHAR POLY  ,523391, 137.8, 139.1, 130.1, 134.6
OBEROI REAL ,533273, 551.45, 554.0, 548.05, 550.3
SPICE ISLAND,526827, 3.89, 3.89, 3.89, 3.89
JTAPARIA    ,538539, 1.37, 1.37, 1.34, 1.34
GI ENGINERG ,533048, 2.4, 2.41, 2.4, 2.41
HITECHWIND  ,541627, 7.1, 7.14, 6.5, 7.14
CHAMANLAL SE,530307, 99.4, 103.0, 97.35, 100.7
RAIN        ,500339, 182.3, 182.85, 178.5, 179.6
TTK HEALTHCA,507747, 589.05, 609.0, 577.95, 594.4
HB PORTFOLIO,532333, 23.3, 25.3, 23.3, 25.0
UYFINCORP   ,530579, 3.4, 3.5, 3.2, 3.29
WILLIAM.MAGO,519224, 18.4, 19.4, 18.0, 19.4
COMFORT COM ,534691, 8.52, 9.0, 8.49, 8.95
BIOGEN      ,531752, 0.25, 0.27, 0.25, 0.25
INNOVATIVE  ,541983, 7.07, 7.07, 7.07, 7.07
PPAP        ,532934, 201.15, 213.85, 201.15, 207.95
VIVIMED LABS,532660, 29.2, 29.2, 29.2, 29.2
SWAN ENG    ,503310, 131.65, 132.35, 128.7, 130.15
967JMFCSL23 ,936382, 1025.0, 1025.0, 1025.0, 1025.0
RAMA VISION ,523289, 7.5, 7.71, 7.5, 7.71
VINTAGE SECU,531051, 7.71, 7.71, 7.71, 7.71
DHANADACOL  ,531198, 5.39, 5.39, 5.39, 5.39
825MFL23    ,937403, 967.0, 970.0, 967.0, 970.0
SMLISUZU    ,505192, 449.15, 450.0, 441.0, 441.5
DIAMONPOWER ,522163, 0.7, 0.7, 0.66, 0.7
NAV BHAR VEN,513023, 82.0, 86.0, 81.55, 83.15
VISAGAR FIN ,531025, 0.84, 0.84, 0.76, 0.84
INDIAMART   ,542726, 7430.05, 7649.4, 7370.0, 7469.0
BHAGWATI AUT,504646, 142.2, 151.95, 142.2, 149.4
95MHIL22    ,936640, 1009.9, 1009.9, 1005.0, 1007.07
GARWARE SYN.,514400, 9.96, 9.96, 9.96, 9.96
ORIENT REF  ,534076, 314.05, 327.8, 314.05, 319.85
MARATHON NEX,503101, 48.9, 49.95, 46.85, 47.4
STARLIT     ,538733, 14.5, 14.5, 13.26, 13.26
RISHITECH   ,523021, 21.15, 21.25, 21.15, 21.25
HARIYANA SH.,526931, 63.0, 66.45, 61.25, 62.0
KRITI INDUS.,526423, 70.25, 71.65, 68.95, 69.15
MYS PETRO   ,506734, 77.7, 77.7, 71.4, 72.25
NAGARFERT   ,539917, 6.39, 6.42, 6.19, 6.42
ASHOK LEYL. ,500477, 111.1, 112.5, 109.9, 112.05
939EFSL26   ,937339, 975.0, 975.0, 975.0, 975.0
KABRA DRUGS ,524322, 4.0, 4.0, 4.0, 4.0
LAKSHMI MILL,502958, 2291.05, 2419.9, 2291.05, 2419.9
7PFCL31     ,937373, 1039.0, 1039.0, 1039.0, 1039.0
ADANI POWER ,533096, 96.25, 98.75, 96.1, 97.0
SUNGOLD CAP.,531433, 1.0, 1.0, 1.0, 1.0
SCAPDVR     ,570005, 2.18, 2.18, 2.0, 2.02
ZEE LEARN   ,533287, 10.75, 11.0, 10.36, 10.44
NIRLON      ,500307, 289.0, 290.0, 284.6, 284.6
UCOBANK     ,532505, 11.55, 11.65, 10.87, 11.17
KANCOTEA    ,541005, 43.4, 46.95, 43.4, 45.0
DYNACONS SYS,532365, 86.0, 99.65, 83.1, 99.65
905RHFL22B  ,935908, 189.99, 190.0, 189.99, 190.0
MAH.SCOOTER ,500266, 3599.0, 3610.0, 3541.65, 3553.45
PANAMA PETRO,524820, 187.0, 190.8, 178.0, 181.65
HITECHCORP  ,526217, 141.45, 149.0, 139.1, 146.05
JAGAN LAMPS ,530711, 30.35, 32.35, 30.35, 31.7
ZF STEERING ,505163, 390.0, 393.85, 382.15, 393.75
INDIA MOTOR ,590065, 659.0, 659.0, 656.1, 656.1
CAMLINFINE  ,532834, 166.25, 169.65, 163.6, 164.85
CINEVISTA   ,532324, 9.84, 10.35, 9.8, 10.3
COX KINGS   ,533144, 1.12, 1.12, 1.07, 1.1
NARAYANI    ,540080, 28.8, 28.95, 28.5, 28.7
GENERAAGRI  ,541999, 1.96, 2.05, 1.9, 2.05
NAVKARCORP  ,539332, 35.0, 35.45, 34.0, 34.3
NATURAL CAPS,524654, 142.0, 145.95, 131.0, 132.5
SVCIND      ,524488, 1.0, 1.0, 0.97, 0.98
P.G.IND.LTD.,531281, 4.9, 4.9, 4.6, 4.8
MAHLOG      ,540768, 510.0, 518.7, 503.0, 515.25
INDO COUNT  ,521016, 144.75, 146.6, 135.6, 137.95
ELGI EQUIP  ,522074, 218.1, 223.0, 215.0, 217.2
IFCI010811B ,972655, 27151.0, 27151.0, 27151.0, 27151.0
TPCL02JUN11 ,947637, 1009999.99, 1009999.99, 1009999.99, 1009999.99
ELIXIR      ,531278, 30.0, 30.0, 27.05, 28.7
KAMDHENU    ,532741, 152.9, 152.9, 146.1, 147.25
LINC PEN &PL,531241, 151.0, 154.0, 147.45, 153.65
PNBHOUSING  ,540173, 363.65, 366.15, 357.25, 358.8
BANSAL ROOF ,538546, 90.45, 92.0, 90.45, 91.95
0SEFL21B    ,935900, 642.0, 642.0, 642.0, 642.0
UNICHEM LAB ,506690, 330.0, 335.95, 327.0, 330.35
SKYL MILLAR ,505650, 8.15, 8.15, 7.55, 7.67
IPRU3018    ,540861, 12.3, 12.77, 12.3, 12.51
AJMERA      ,513349, 114.6, 114.6, 112.6, 112.6
FORTIS      ,532843, 218.95, 224.6, 215.5, 221.15
M.M.FORGINGS,522241, 482.0, 483.5, 468.05, 472.3
PERSISTENT  ,533179, 2232.7, 2292.5, 2180.25, 2253.85
THOMAS COOK ,500413, 47.15, 48.35, 46.7, 47.7
CHEMTECH IND,537326, 10.68, 10.68, 10.68, 10.68
ICICIALPLV  ,543219, 144.4, 146.8, 143.0, 145.55
EMAMI LTD.  ,531162, 495.55, 496.5, 482.45, 488.1
RANE MADRAS ,532661, 338.0, 339.7, 324.75, 333.9
PEL         ,500302, 1680.0, 1732.95, 1680.0, 1721.1
JAGSON PHAR ,507789, 96.3, 99.5, 96.25, 96.7
VEDAVAAG    ,533056, 28.15, 29.9, 28.15, 28.9
BORORENEW   ,502219, 255.6, 256.0, 245.0, 246.1
BF INVEST   ,533303, 301.45, 303.5, 292.35, 294.65
STAR        ,532531, 846.95, 873.2, 841.05, 852.35
NUTRICIRCLE ,530219, 65.05, 65.05, 65.05, 65.05
HIND.OIL EXP,500186, 108.0, 108.0, 103.5, 104.0
STARCEMENT  ,540575, 102.9, 102.9, 100.55, 101.15
GARG FURNACE,530615, 22.0, 23.0, 22.0, 23.0
BEARDSELL   ,539447, 10.37, 12.66, 10.37, 12.66
TRANSGL.FOOD,519367, 165.95, 166.0, 165.95, 166.0
FRESHTROP FR,530077, 79.95, 80.2, 78.2, 79.8
JINDAL HOTL ,507981, 21.5, 22.8, 21.5, 22.75
PRIME SECUR.,500337, 42.15, 42.2, 42.15, 42.2
VIKASPROP   ,531518, 2.2, 2.23, 2.13, 2.21
SREE RAYALA ,532842, 297.15, 304.8, 290.0, 299.0
AVL         ,540205, 280.75, 280.75, 280.75, 280.75
KAPASHI COMM,512399, 43.55, 43.55, 43.55, 43.55
DHAMPURE SGR,531923, 28.2, 35.5, 28.2, 35.5
ZUARI AGRO  ,534742, 87.6, 88.1, 83.7, 86.4
ARYACAPM    ,538716, 42.7, 42.7, 42.7, 42.7
NIHAR INFO  ,531083, 4.36, 4.36, 4.01, 4.35
JUBILNT IND ,533320, 329.95, 336.9, 308.85, 314.65
EBBETF0430  ,542909, 1149.0, 1150.25, 1146.0, 1148.66
926SCUF22   ,936598, 1011.0, 1011.0, 1011.0, 1011.0
SANGHI IND. ,526521, 45.95, 46.3, 45.05, 45.45
RAJ.TUBE MFG,530253, 14.38, 14.38, 14.38, 14.38
TTK PRESTIGE,517506, 7452.4, 7477.0, 7395.0, 7424.55
POLYPLEX    ,524051, 1030.1, 1244.05, 1030.1, 1148.55
EQUITASBNK  ,543243, 57.35, 58.8, 56.3, 58.0
DHOOT I.FIN.,526971, 39.85, 39.85, 36.9, 38.75
POLYCHEM    ,506605, 489.0, 489.0, 471.1, 486.9
CENTUM ELEC ,517544, 400.9, 408.0, 389.9, 392.05
PANACHE     ,538742, 14.9, 14.9, 14.9, 14.9
PATEL AIRTEM,517417, 146.9, 146.9, 143.05, 143.85
MOUNTT SHIV.,507522, 2.56, 2.56, 2.55, 2.55
ARCFIN      ,540135, 4.73, 4.73, 4.64, 4.73
TERAI TEA CO,530533, 41.25, 42.2, 41.25, 41.5
VINDHYA TELE,517015, 840.0, 865.0, 840.0, 853.1
EMPIRE IND. ,509525, 630.0, 643.9, 620.0, 643.5
NIKHIL ADHSV,526159, 517.8, 517.8, 476.1, 476.15
DECIPHER    ,524752, 37.0, 37.0, 31.15, 33.25
LLOYDSTEEL  ,539992, 1.71, 1.71, 1.71, 1.71
OBCL        ,541206, 23.5, 23.5, 23.5, 23.5
LOOKS       ,534422, 8.33, 8.74, 8.33, 8.74
